cookie_name,cookie_value,cookie_domain,cookie_path,cookie_secure,cookie_httpOnly,request_url,request_method,request_timestamp,source_url,timestamp,page_title,browser_id,party_type
_ttp,35G1Mr0lGLt198MnmFYm0WzX3ME,.tiktok.com,/,true,false,https://analytics.tiktok.com/i18n/pixel/events.js?sdkid=C2F82UVMU8Q03RAJ3H9G&lib=ttq,GET,2025-11-09T21:54:02.421000,https://nirvam.it,2025-11-09T21:54:11.041033,.: N I R V A M :.,nirvam_it,third-party
MUID,03BAAFAA9ACB6C4C2502B9359BCB6D84,.bing.com,/,true,false,https://bat.bing.com/bat.js,GET,2025-11-09T21:54:02.421000,https://nirvam.it,2025-11-09T21:54:11.041033,.: N I R V A M :.,nirvam_it,third-party
muc_ads,5a1e52cb-e5bb-48ec-a3ed-0da5bed1f91f,.t.co,/,true,false,https://t.co/i/adsct?bci=3&dv=Africa%2FCasablanca%26en-US%26Google%20Inc.%26Linux%20x86_64%26255%261920%261080%2615%2624%261920%261080%260%26na&eci=2&event_id=c976b83f-4d2d-43e9-915b-0b018a791717&events=%5B%5B%22pageview%22%2C%7B%7D%5D%5D&integration=advertiser&p_id=Twitter&p_user_id=0&pl_id=202ab083-3bb3-46a1-94c2-ce7913cd9cb0&pt=.%3A%20N%20I%20R%20V%20A%20M%20%3A.&tw_document_href=https%3A%2F%2Fwww.nirvam.it%2Fregister%2Flnd6%2Fregistrationok.aspx&tw_iframe_status=0&tw_order_quantity=0&tw_sale_amount=0&txn_id=o2te0&type=javascript&version=2.3.34,GET,2025-11-09T21:54:02.424000,https://nirvam.it,2025-11-09T21:54:11.041033,.: N I R V A M :.,nirvam_it,third-party
ar_debug,1,.pinterest.com,/,true,true,https://ct.pinterest.com/user/?tid=2613112166845&pd=%7B%22np%22%3A%22gtm%22%2C%22gtm_version%22%3A%22legacy%22%7D&cb=1762721549883&dep=2%2CPAGE_LOAD,GET,2025-11-09T21:54:02.425000,https://nirvam.it,2025-11-09T21:54:11.041033,.: N I R V A M :.,nirvam_it,third-party
_pinterest_ct_ua,TWc9PSZFOTRlejcxOEgzWG9NaWVncFFCeitIR2tzUG1BcFRoNW9WaDZyMnJWUHhXNXl2UzdFMTJ0UGN4NFhFMzZGc1NLd21xRDVQVDF2VXk3Rjk3a0dsZ2VNN09rbnE0SzdSS1FlN0tSQ3VrS05Lbz0mS0RCVTh5cU1lQ043N2d3dzB5Zm1FQVNVOVM4PQ==,.ct.pinterest.com,/,true,false,https://ct.pinterest.com/user/?tid=2613112166845&pd=%7B%22np%22%3A%22gtm%22%2C%22gtm_version%22%3A%22legacy%22%7D&cb=1762721549883&dep=2%2CPAGE_LOAD,GET,2025-11-09T21:54:02.425000,https://nirvam.it,2025-11-09T21:54:11.041033,.: N I R V A M :.,nirvam_it,third-party
ttcsid_CV0S2IBC77U8JDAITKV0,1762720281705::SHM_DF6umm-eZbDgB0ce.1.1762720452791.0,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
ttcsid,1762720281706::seJ59MmFIEnF1DgzSJFr.1.1762720452790.0,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
__uzmcj2,547544640068,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
_ga_JFK5H9SG0P,GS2.1.s1762720280$o1$g1$t1762720451$j23$l1$h540342255,.njuskalo.hr,/,true,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
ab.storage.deviceId.53023903-11bc-487d-a0d9-295732302212,g%3Ae0d66041-240c-4ccd-33aa-8beec56f0fa5%7Ce%3Aundefined%7Cc%3A1762720431072%7Cl%3A1762720431072,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
ab.storage.userId.53023903-11bc-487d-a0d9-295732302212,g%3A3609167%7Ce%3Aundefined%7Cc%3A1762720431069%7Cl%3A1762720431071,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
njupop,cf103f3429f6ffd510434497d368c8f2130a292e42cfdfeeedeaadc0ba6e167a,.njuskalo.hr,/,false,true,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
___iat_ses,406A69F9E9E81359,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
_fbp,fb.1.1762720283017.628679751755090511,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
_gcl_au,1.1.675698219.1762720282.814210634.1762720347.1762720436,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
df_uid,6d87a54a-6de3-4b18-913f-294cf61ca763,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
PHPSESSID,39f1c960f8cbd1ea91ba08c0bdf5250c,.njuskalo.hr,/,true,true,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
_hjSessionUser_51746,eyJpZCI6ImE1YzM3ZWM4LTNiMmQtNTAxYS04ZjEyLTJlMjYxNzJmYzA5MiIsImNyZWF0ZWQiOjE3NjI3MjAyODMwNzEsImV4aXN0aW5nIjp0cnVlfQ==,.njuskalo.hr,/,true,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
ab.storage.sessionId.53023903-11bc-487d-a0d9-295732302212,g%3Ad486fa1b-2587-77af-620d-fb26a23365cb%7Ce%3A1762722251182%7Cc%3A1762720431070%7Cl%3A1762720451182,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
_hjSession_51746,eyJpZCI6ImJmYWM3Y2Q3LTcwMGMtNDA1Ny04ODA3LTcxNDdkNjBmNjFkOSIsImMiOjE3NjI3MjAyODMwNzEsInMiOjAsInIiOjAsInNiIjowLCJzciI6MCwic2UiOjAsImZzIjoxLCJzcCI6MH0=,.njuskalo.hr,/,true,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
_pcid,%7B%22browserId%22%3A%22mhs656sdxpp2fe6c%22%2C%22_t%22%3A%22mxgl2o4g%7Cmhs656sg%22%7D,.njuskalo.hr,/,true,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
__uzmdj2,1762720451,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
_ga,GA1.1.306217423.1762720281,.njuskalo.hr,/,true,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
euconsent-v2,CQann8AQann8AAHABBENCDFsAP_gAEPgAAAALstR_G__bWlr-bb3aftkeYxP9_hr7sQxBgbJk24FzLvW7JwXx2E5NAzatqIKmRIAu3TBIQNlHJDURVCgKIgVryDMaEyUoTNKJ6BkiFMRY2NYCFxvm4tjWQCY5vr99lc1mB-N7dr82dzyy6hHn3a5_2S1WJCdIYetDfv8ZBKT-9IEd_x8v4v4_F7pE2-eS1n_pGvp6j9-YnM_dBmxt-bSffzPn__rl_e7X_vd_n37v94XH77v____f_-7___2C7QAJhoVEEZZECAQKBhBAgAUFYQAUCAIAAEgaICAEwYFOQMAF1hMgBACgAGCAEAAIMAAQAACQAIRABQAQCAACAQKAAMACAICAAgYAAwASIgEAAIDoGKYEEAgWACRmVQaYEoACQQEtlQgkAwIK4QhFngEECImCgAABAAKAgAAeCwEJJASsSCALiCaAAAgAACiBAgRSFmAIKgzRaA8CTqMjTAMHzBMkp0GQBMEZCSbEJvQmHikKIUEOQGxSzAHQAR0AEBMgAAA.f_wACHwAAAAA,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
REMEMBERME,Domain.UserBundle.Entity.Main.User%3AQWxleEZpc2NoZXI~%3A1778272430%3ADlslcjo1_Xvk5P1MFOP16LOFo8alaTZNhIdndmCQQyI~JZjhAVkYCDY9XtVw0DCUWJEfgF6LDEmmUb1D3UdqA3w~,.njuskalo.hr,/,true,true,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
_pctx,%7Bu%7DN4IgrgzgpgThIC4B2YA2qA05owMoBcBDfSREQpAeyRCwgEt8oBJAE0RXSwH18yBbAB4BzVACZKAFgAWAH37SIANgCsSiNJABfIA,.njuskalo.hr,/,true,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
__ssuzjsr2,a9be0cd8e,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
_ttp,01K9N51X37BQ67BB3N25Z4QPER_.tt.1,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
_tt_enable_cookie,1,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
njuskalo_adblock_detected,false,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
___iat_vis,406A69F9E9E81359.890a8589906072f58554cf1be92cdffe.1762720451366.79a555e99da2df025d19bfe283c4f190.OROAAMJUEZ.11111111.1-0.890a8589906072f58554cf1be92cdffe,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
__uzmbj2,1762720280,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
__ssds,2,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
__uzmaj2,69fe0ee0-bd6b-42b4-8b36-292a3a73a804,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
didomi_token,eyJ1c2VyX2lkIjoiMTlhNmE1MGYtMGEyNC02ZDNiLTliMjgtZTE1ZTU3YTI1NzJkIiwiY3JlYXRlZCI6IjIwMjUtMTEtMDlUMjA6MzE6MjAuNzM4WiIsInVwZGF0ZWQiOiIyMDI1LTExLTA5VDIwOjMxOjIyLjA0NloiLCJ2ZW5kb3JzIjp7ImVuYWJsZWQiOlsiZ29vZ2xlIiwiYW1hem9uIiwiYzpsaXZlY2hhdCIsImM6aG90amFyIiwiYzpuZXctcmVsaWMiLCJjOnBpbnRlcmVzdCIsImM6bWljcm9zb2Z0LXRaVkZVQTJZIiwiYzpkaWRvbWkiLCJjOmdvb2dsZWFuYS00VFhuSmlnUiIsImM6aW50b3dvd2luLXFhenQ1dEdpIiwiYzpjb21tMTAwIiwiYzpjb21tMTAwdmktd2RtTW00SjYiLCJjOmRvdG1ldHJpYy1nYjJmaktDSiIsImM6ZXRhcmdldC1Xd0VqQVEzRyIsImM6c3R5cmlhLXFoVWNra1plIiwiYzp4aXRpLUIzd2JuSktSIiwiYzpnb29nbGVhbmEtMjNkZGNyRGgiLCJjOm51a2FyZWNvbS13a2tCZHFNOCIsImM6bWlkYXMtZUJuVEdYTEYiLCJjOnBpYW5vaHlici1SM1ZLQzJyNCIsImM6dGVsdW0ta3c0RG1wUGsiLCJjOmdlbWl1c3NhLW1ja2lRYW5LIiwiYzppbnN1cmFkcy1KZ0NGNnBtWCIsImM6aG90amFyLVpMUExleFZiIiwiYzpnb29nbGVhbmEtOGlIR1JDdFUiLCJjOm9wdGltYXhtZS1OSFhlUWNDayIsImM6ZGlkb21pLW5rR2pHZHhqIiwiYzpzbWFydGFkc2UtN1dNOFhnVEYiLCJjOmNyaXRlb3NhLWdqcGNybWdCIiwiYzpuanVza2Fsb24tQVljTk5haXciLCJjOmJpZHN3aXRjaC1FdGI3TGE0UiIsImM6YWRhZ2lvLUZZZ2Y0d1JEIiwiYzpuanVza2Fsb24tQTdjUFZlRWEiLCJjOnlhaG9vYWRlLW1SSFFraG1VIiwiYzptZHByaW1pcy1XTVpBUm13NiIsImM6YW1hem9uYWQtQzJ5bk5VbjkiLCJjOmFtYXpvbi1MODR0SlF4NCJdfSwicHVycG9zZXMiOnsiZW5hYmxlZCI6WyJkZXZpY2VfY2hhcmFjdGVyaXN0aWNzIiwiZ2VvbG9jYXRpb25fZGF0YSIsImFuYWx5dGljc190cmFja2luZyIsIm9nbGFzaXZhY2stUTREOWJtVEciLCJhdWRpZW5jZW0taEp4YWVHclIiLCJhbmFseXRpY3MteEdIeEdwVEwiXX0sInZlbmRvcnNfbGkiOnsiZW5hYmxlZCI6WyJnb29nbGUiLCJjOm1pY3Jvc29mdC10WlZGVUEyWSIsImM6YnJhemUtdEpocHJ4eTYiLCJjOmJveG5vd2QtM3hOaUpqZkIiXX0sInB1cnBvc2VzX2xpIjp7ImVuYWJsZWQiOlsiYW5hbHl0aWNzX3RyYWNraW5nIiwiYW5hbHl0aWNzLXhHSHhHcFRMIiwibWFya2V0aW5zay1NOTR6RG03VyJdfSwidmVyc2lvbiI6MiwiYWMiOiJDaEdBR0FGa0JKWUtFUUFBLkNoR0FHQUZrQkpZS0VRQUEifQ==,.njuskalo.hr,/,false,false,https://njuskalo.hr/,GET,2025-11-09T21:31:17.985000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,first-party
__uzmd,1762720451,www.njuskalo.hr,/,false,true,https://www.njuskalo.hr/,GET,2025-11-09T21:31:19.029000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
_tfpvi,ZTgyMzFmYjEtZGViMS00NTU3LWI4MzAtZDM1NTcxYzg0MDA1Iy0xLTE%3D,www.njuskalo.hr,/,false,false,https://www.njuskalo.hr/,GET,2025-11-09T21:31:19.029000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
DM_SitId220SecId4445,1,www.njuskalo.hr,/,true,false,https://www.njuskalo.hr/,GET,2025-11-09T21:31:19.029000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
DotMetrics.DomainCookie,"{""dc"":""a35d6499-5634-47ae-93e5-78b0653bb519"",""ts"":1762720289991}",www.njuskalo.hr,/,true,false,https://www.njuskalo.hr/,GET,2025-11-09T21:31:19.029000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
DM_SitId220,1,www.njuskalo.hr,/,true,false,https://www.njuskalo.hr/,GET,2025-11-09T21:31:19.029000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
pa_user,%7B%22id%22%3A%223609167%22%2C%22category%22%3A%22logged%20in%22%7D,www.njuskalo.hr,/,true,false,https://www.njuskalo.hr/,GET,2025-11-09T21:31:19.029000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
__uzmb,1762720288,www.njuskalo.hr,/,false,true,https://www.njuskalo.hr/,GET,2025-11-09T21:31:19.029000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
nuka-recommender-fp,03b6a308-92e8-4691-8322-9d99fd7a36db,www.njuskalo.hr,/,true,false,https://www.njuskalo.hr/,GET,2025-11-09T21:31:19.029000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
__uzme,6190,www.njuskalo.hr,/,false,true,https://www.njuskalo.hr/,GET,2025-11-09T21:31:19.029000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
pa_privacy,%22optin%22,www.njuskalo.hr,/,true,false,https://www.njuskalo.hr/,GET,2025-11-09T21:31:19.029000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
__uzmc,633697369622,www.njuskalo.hr,/,false,true,https://www.njuskalo.hr/,GET,2025-11-09T21:31:19.029000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
__uzma,323c749a-b49a-4e2a-a27c-41fe2fa8c842,www.njuskalo.hr,/,false,true,https://www.njuskalo.hr/,GET,2025-11-09T21:31:19.029000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
login_2fa,03b6a308-92e8-4691-8322-9d99fd7a36db,www.njuskalo.hr,/,true,false,https://www.njuskalo.hr/,GET,2025-11-09T21:31:19.029000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
nuka-fp,03b6a308-92e8-4691-8322-9d99fd7a36db,www.njuskalo.hr,/,true,false,https://www.njuskalo.hr/,GET,2025-11-09T21:31:19.029000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
DotMetrics.DeviceKey,DeviceID=,.dotmetrics.net,/,true,false,https://script.dotmetrics.net/door.js?id=922,GET,2025-11-09T21:31:19.936000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
DotMetrics.UniqueUserIdentityCookie,UserID=04e4178d-2109-4970-b282-d7ce4b621f46&Created=11/09/2025 20:31:30&UserMode=0&guid=0fef4330-d1ea-4fec-82af-fa82b4fa7882&ver=1,.dotmetrics.net,/,true,false,https://script.dotmetrics.net/door.js?id=922,GET,2025-11-09T21:31:19.936000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
_ttp,35Fync8dr56vviwHT8kXC34tWhi,.tiktok.com,/,true,false,https://analytics.tiktok.com/i18n/pixel/events.js?sdkid=CV0S2IBC77U8JDAITKV0&lib=ttq,GET,2025-11-09T21:31:20.817000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
ar_debug,1,.region1.google-analytics.com,/,true,true,https://region1.google-analytics.com/g/collect?v=2&tid=G-JFK5H9SG0P&gtm=45je5b50v871524242z86720179za200zb6720179zd6720179&_p=1762720279932&gcs=G100&gcd=13p3pPt2t6l1&npa=0&dma_cps=syphamo&dma=1&tcfd=10001&gdid=dMTc4Zm&cid=306217423.1762720281&ecid=540342255&ul=en-us&sr=1920x1080&uaa=x86&uab=64&uafvl=Not_A%2520Brand%3B99.0.0.0%7CChromium%3B142.0.7444.61&uamb=0&uam=&uap=Linux&uapv=&uaw=0&are=1&frm=0&pscdl=denied&ec_mode=a&_prs=wg&_s=1&tag_exp=101509157~103116026~103200004~103233427~104527906~104528501~104684208~104684211~104948813~115480710~115583767~115938466~115938469~116217636~116217638&sid=1762720280&sct=1&seg=0&dl=https%3A%2F%2Fwww.njuskalo.hr%2F&dt=Njuskalo.hr%20oglasnik&_tu=SAQ&en=page_view&_fv=1&_nsi=1&_ss=2&tfd=2497,POST,2025-11-09T21:31:21.041000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
_GRECAPTCHA,09ADiQh0cDR1QlayPNtBWJvVZHOV4n9Jq5azA8JE-X2AK1XvA6s2rMvXTGnp9hr3Y9VBSMlmCvv1Lh_9lw8smc3_w,www.google.com,/recaptcha,true,true,https://www.google.com/ccm/collect?frm=0&tid=AW-11034703358&en=page_view&dl=https%3A%2F%2Fwww.njuskalo.hr%2F&scrsrc=www.googletagmanager.com&rnd=73005454.1762720282&dt=Njuskalo.hr%20oglasnik&auid=675698219.1762720282&navt=n&npa=0&gdid=dMTc4Zm&_tu=CA&gtm=45be5b50v9100124013z86720179za200zb6720179zd6720179xec&gcs=G111&gcd=13r3rPv2v5l1&dma_cps=syphamo&dma=1&tcfd=10001&tag_exp=101509157~103116026~103200004~103233427~104527906~104528500~104684208~104684211~104948813~105322302~105446120~115480709~115583767~115616986~115938466~115938469~116217636~116217638&tft=1762720282067&tfd=3548&apve=1&apvf=f,POST,2025-11-09T21:31:22.080000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
___iat_gid,406A69F9E9E81359,.insurads.com,/,true,true,https://cdn.insurads.com/bootstrap/XL4YLPCR.js,GET,2025-11-09T21:31:22.095000,https://njuskalo.hr,2025-11-09T21:34:35.889566,Njuskalo.hr oglasnik,njuskalo_hr,third-party
_ga_QVHQW2JSLR,GS2.1.s1762717873$o1$g1$t1762717893$j40$l0$h0,.novinky.cz,/,false,false,https://novinky.cz/,GET,2025-11-09T20:50:41.457000,https://novinky.cz,2025-11-09T20:51:45.387972,Novinky.cz - the most read news on the Czech Internet,novinky_cz,first-party
user-flags,HE-DwN6Boh45ilENGzOqCJc4lYQ*gqF1gakyNzg1MDAwOTeDoWHDp3ByZW1pdW3Co3NicsKhds5pEkJF,.novinky.cz,/,true,false,https://novinky.cz/,GET,2025-11-09T20:50:41.457000,https://novinky.cz,2025-11-09T20:51:45.387972,Novinky.cz - the most read news on the Czech Internet,novinky_cz,first-party
_ga,GA1.1.50229683.1762717874,.novinky.cz,/,false,false,https://novinky.cz/,GET,2025-11-09T20:50:41.457000,https://novinky.cz,2025-11-09T20:51:45.387972,Novinky.cz - the most read news on the Czech Internet,novinky_cz,first-party
udid,019a6a2b-e562-7248-998d-a24691ae8220@1762717852774,.novinky.cz,/,true,false,https://novinky.cz/,GET,2025-11-09T20:50:41.457000,https://novinky.cz,2025-11-09T20:51:45.387972,Novinky.cz - the most read news on the Czech Internet,novinky_cz,first-party
euconsent-v2,CQZR7kAQZR7kAD3ACQCSCDFsAP_gAEPgAATIJNQJgAFAAQAAqABkAEAAKAAZAA0ACSAEwAJwAWwAvwBhAGIAQEAggCEAEUAI4ATgAoQBxADuAIQAUgA04COgE2gKkAVkAtwBeYDGQGWAMuAf4BAcCMwEmgSrgKgAVABAADIAGgATAAxAB-AEIAI4ATgA7gCEAEWATaAqQBWQC3AF5gMsAZcBKsAA.YAAAAAAAAWAA,.novinky.cz,/,true,false,https://novinky.cz/,GET,2025-11-09T20:50:41.457000,https://novinky.cz,2025-11-09T20:51:45.387972,Novinky.cz - the most read news on the Czech Internet,novinky_cz,first-party
ps,1YGKNOJPn8J66ZFygMcj-4yeGQvSE4aXzfLjXeCWkAtzRVIdxDcAL_bYHe4OCnZWU4lNm2OA,.novinky.cz,/,true,true,https://novinky.cz/,GET,2025-11-09T20:50:41.457000,https://novinky.cz,2025-11-09T20:51:45.387972,Novinky.cz - the most read news on the Czech Internet,novinky_cz,first-party
ds,1YGKNOJPn8J66ZFygMcj-4yeGQvSE4aXzfLjXeCWkAtzRVIdxDcAL_bYHe4OCnZWU4lNm2OA,.novinky.cz,/,true,true,https://novinky.cz/,GET,2025-11-09T20:50:41.457000,https://novinky.cz,2025-11-09T20:51:45.387972,Novinky.cz - the most read news on the Czech Internet,novinky_cz,first-party
lps,eyJfZnJlc2giOmZhbHNlLCJfcGVybWFuZW50Ijp0cnVlfQ.aRDwxQ.2lrjQLZjFDOVw4b_EgcsOsWWEfs,.novinky.cz,/,true,true,https://novinky.cz/,GET,2025-11-09T20:50:41.457000,https://novinky.cz,2025-11-09T20:51:45.387972,Novinky.cz - the most read news on the Czech Internet,novinky_cz,first-party
__cw_snc,1,.novinky.cz,/,true,false,https://novinky.cz/,GET,2025-11-09T20:50:41.457000,https://novinky.cz,2025-11-09T20:51:45.387972,Novinky.cz - the most read news on the Czech Internet,novinky_cz,first-party
szncsr,1762717873,.novinky.cz,/,true,false,https://novinky.cz/,GET,2025-11-09T20:50:41.457000,https://novinky.cz,2025-11-09T20:51:45.387972,Novinky.cz - the most read news on the Czech Internet,novinky_cz,first-party
cw_util,eyJyaSI6IjBmOTY0OTYwNTJlN2MwZWNjYjkzMDcyMGNmNDk4MTVjIn0,.novinky.cz,/,true,false,https://novinky.cz/,GET,2025-11-09T20:50:41.457000,https://novinky.cz,2025-11-09T20:51:45.387972,Novinky.cz - the most read news on the Czech Internet,novinky_cz,first-party
sid,id=5153156075206627315|t=1762717871.796|te=1762717873.366|c=9836D68ED7931CB15B7C67E3B63C8F5D,.novinky.cz,/,true,false,https://novinky.cz/,GET,2025-11-09T20:50:41.457000,https://novinky.cz,2025-11-09T20:51:45.387972,Novinky.cz - the most read news on the Czech Internet,novinky_cz,first-party
szncmpone,1,.novinky.cz,/,true,false,https://novinky.cz/,GET,2025-11-09T20:50:41.457000,https://novinky.cz,2025-11-09T20:51:45.387972,Novinky.cz - the most read news on the Czech Internet,novinky_cz,first-party
last-redirect,1,.www.novinky.cz,/,true,false,https://www.novinky.cz/,GET,2025-11-09T20:50:42.280000,https://novinky.cz,2025-11-09T20:51:45.387972,Novinky.cz - the most read news on the Czech Internet,novinky_cz,third-party
